an-hdmi	0	1	0	7	8	0	1	0	7	8
read-kindl	0	0	0	2	9	0	0	0	2	9
and-charger	0	0	1	2	13	0	0	1	3	13
i-open	16	6	0	10	13	19	7	0	12	13
combin-with	0	0	0	7	15	0	0	0	7	15
label	16	1	0	3	7	25	1	0	4	7
view-pictur	0	1	0	5	7	0	1	0	5	7
mind-that	4	2	0	6	4	4	2	0	6	4
will-chang	1	0	0	7	10	1	0	0	7	10
java	6	0	2	4	9	6	0	2	8	9
add-a	5	7	0	12	16	5	7	0	12	16
you-tube	3	0	3	4	9	3	0	3	4	11
work-after	10	2	3	2	0	10	2	4	2	0
or-check	0	3	0	0	8	0	3	0	0	8
i-wrote	0	2	7	8	8	0	2	7	8	8
the-itun	6	3	0	2	17	7	3	0	2	26
amazon-but	2	0	0	3	10	2	0	0	3	10
on-buy	2	0	0	1	10	2	0	0	1	10
china	1	1	9	0	6	1	1	9	0	8
it-continu	4	0	0	0	14	4	0	0	0	20
to-remov	4	0	2	14	2	4	0	2	14	2
an-account	1	3	0	0	7	1	3	0	0	7
a-crack	13	7	4	0	2	17	7	4	0	2
on-hold	7	3	4	0	0	9	4	4	0	0
skin	1	1	0	0	15	1	1	0	0	15
dream	2	1	6	0	31	3	1	6	0	32
get-rip	10	0	0	0	1	11	0	0	0	1
get-rid	5	4	0	14	7	5	4	0	14	7
alway-work	0	1	3	6	3	0	1	3	6	3
the-faster	0	0	0	6	7	0	0	0	12	7
call-my	2	3	0	1	6	2	3	0	1	6
NUM-reason	0	0	0	6	7	0	0	0	6	7
address-and	1	6	0	0	4	1	6	0	0	8
call-it	5	9	0	20	20	5	9	0	20	20
ipad-becom	0	0	0	9	4	0	0	0	9	4
pictur-take	0	0	0	3	9	0	0	0	3	9
amazon-about	12	0	0	1	0	12	0	0	1	0
21st	0	4	0	0	8	0	4	0	0	13
expect-in	0	0	1	0	17	0	0	1	0	17
my-niec	2	0	5	1	5	2	0	8	1	7
remot-wipe	0	0	0	0	15	0	0	0	0	15
of-appl	5	4	0	9	35	5	4	0	9	35
and-portabl	3	0	4	2	14	3	0	4	2	14
worth-a	2	0	0	2	8	2	0	0	2	8
when-type	0	1	3	5	5	0	1	3	5	5
strain-to	0	0	6	0	5	0	0	6	0	5
outer	0	0	2	3	6	0	0	4	3	6
without-internet	1	6	0	0	5	1	6	0	0	5
sold-the	1	0	9	3	2	1	0	9	3	2
thing-you	3	0	1	8	37	3	0	1	8	41
no-complain	0	6	0	0	6	0	6	0	0	6
inch-and	1	0	0	6	4	1	0	0	9	4
releas-the	0	11	1	1	15	0	11	1	1	15
regular-size	0	0	0	1	16	0	0	0	1	16
too-long	0	1	2	8	4	0	1	2	8	4
snap	5	0	3	6	7	5	0	3	6	7
snag	0	1	0	0	13	0	1	0	0	20
nt-regret	1	1	0	7	24	1	1	0	7	24
gb-of	0	1	7	3	8	0	1	7	5	8
