masterpiec	1	0	0	10	29	1	0	0	10	29
excel-document	1	0	0	10	29	1	0	0	10	29
tab-come	0	1	0	15	26	0	1	0	15	26
diego	1	2	1	2	21	1	2	1	2	23
new-version	41	20	18	73	184	48	20	19	76	186
ani-troubl	7	6	10	20	89	7	6	10	20	89
had-full	3	3	0	10	13	3	3	0	10	13
while-stream	1	0	7	2	25	1	0	7	2	25
prohibit	3	5	0	12	18	3	5	0	15	18
NUM-macbook	1	7	0	7	13	1	7	0	11	13
option-at	3	2	12	5	23	3	2	12	5	23
lower-resolut	4	2	15	27	89	4	2	15	28	89
slip-out	2	8	10	22	46	2	8	10	22	46
the-premium	5	4	9	24	45	5	4	9	28	45
on-cloud	1	3	0	4	25	1	3	0	10	26
more-speed	0	2	7	0	19	0	2	7	0	19
old-mother	3	4	12	10	60	3	6	12	11	61
the-lte	2	4	3	22	38	2	4	4	22	53
wireless-to	2	1	2	12	42	3	1	2	12	42
realli-smooth	0	0	2	13	18	0	0	2	14	20
the-otg	0	1	1	6	25	0	1	1	6	27
video-featur	2	1	9	0	17	2	1	9	0	17
s-read	1	0	0	13	18	1	0	0	13	18
version-have	1	0	0	13	18	1	0	0	24	27
purpos-was	5	3	1	7	11	5	3	1	7	11
and-smoother	3	2	4	22	37	3	2	4	22	38
talk-with	25	4	19	11	80	25	6	19	11	80
gps-doe	4	5	3	4	11	4	5	3	4	11
point-on	10	1	6	10	23	10	1	6	10	23
idea-that	13	12	4	23	53	13	12	4	23	56
for-refer	2	1	0	16	24	2	1	0	17	24
game-out	2	1	0	16	24	2	1	0	23	24
that-difficult	5	2	1	10	14	5	2	1	10	14
equip-that	4	1	3	0	23	4	1	3	0	23
a-convent	2	0	2	5	28	2	0	2	5	28
it-chang	4	6	1	14	23	4	6	1	16	23
a-heart	3	10	0	4	18	4	10	0	4	18
as-amazon	8	9	11	46	103	8	9	11	53	103
ipad-camera	0	0	0	12	17	0	0	0	13	19
hdx-today	0	0	0	12	17	0	0	0	12	17
start-out	19	30	11	30	111	20	32	11	30	111
fanci	21	14	14	59	134	23	14	14	59	142
screen-display	9	23	14	49	155	9	23	14	58	164
watch-free	2	0	0	8	29	2	0	0	8	29
kat	4	4	13	20	43	6	4	17	22	49
partner	16	8	34	27	112	16	8	34	27	115
lil	12	4	15	18	98	13	5	18	21	106
york-time	0	7	6	14	27	0	8	6	18	27
one-area	1	9	3	15	29	1	9	3	15	31
averag-person	0	3	9	17	32	0	3	9	17	38
dish	10	2	7	13	71	11	2	7	16	75
an-initi	3	1	1	14	19	3	1	1	14	19
a-generat	1	3	1	12	16	1	6	1	14	22
expect-with	7	5	9	31	60	7	5	9	31	60
kindl-owner	2	11	4	29	79	2	12	4	30	80
a-promot	1	9	7	5	22	1	9	7	5	22
a-built	7	7	21	38	91	7	7	21	41	92
when-amazon	7	10	6	42	96	7	14	6	42	99
neopren	5	0	2	6	36	5	0	2	6	40
ipadthi	0	2	6	9	41	0	2	6	9	41
the-tool	0	8	9	22	46	0	8	9	23	47
was-smooth	6	3	14	12	71	6	3	14	12	71
express-how	3	0	1	7	32	3	0	1	7	32
button-with	2	0	5	6	35	2	0	5	6	36
extrem-good	1	2	3	13	18	1	2	3	13	18
member-for	6	3	7	7	18	6	3	7	7	18
real-time	5	0	3	24	42	5	0	3	28	42
camera-s	1	5	18	19	75	1	5	19	19	75
it-immens	2	0	1	5	26	2	0	1	5	26
cabl-that	12	8	13	34	73	12	8	13	37	74
version-the	0	2	8	6	14	0	2	8	6	14
nt-be	312	206	245	511	1950	334	239	271	545	2088
workmanship	7	5	2	7	16	7	5	2	7	16
